GrainID,Area,Diameter,GSAR,MAO,Schmid_Factor,Taylor_Factor,Num_Neighbors,Sector1_Phase,Sector2_Phase,Sector3_Phase,Sector4_Phase,Sector5_Phase,Sector6_Phase,Sector7_Phase,Sector8_Phase,Surrounding_Ferrite,Surrounding_Martensite,Surrounding_RA,Sector1_TF,Sector2_TF,Sector3_TF,Sector4_TF,Sector5_TF,Sector6_TF,Sector7_TF,Sector8_TF
149,0.224,0.53,0.3,22.6,0.46978390465347,3.63345,3,2,2,3,2,3,3,3,3,0.862417804754679,0.137582195245321,0,3.14486,3.14486,2.52325,3.14486,2.52325,3.06542,3.06542,2.52325
150,0.0384,0.22,0.37,143.1,0.491680765838,2.32612,2,2,2,2,2,2,2,2,2,1,0,0,3.12438,3.12438,2.11534,3.12438,2.11534,3.12438,3.12438,2.11534
151,0.288,0.61,0.39,41.6,0.493253858230996,2.31931,5,2,2,3,3,3,3,3,1,0.745735529960636,0.237935559119405,0.0163289109199592,3.14486,3.14486,3.06542,2.81478,3.06542,2.81478,2.81478,2.59231
153,0.2752,0.59,0.24,101.3,0.493339517031065,2.32657,3,2,2,2,3,2,3,2,2,0.890424857324033,0.109575142675967,0,2.78326,2.78326,2.78326,3.16123,2.78326,3.16123,2.21562,2.21562
154,0.32,0.64,0.58,119.1,0.492325245741874,2.29374,4,2,2,3,2,2,3,3,2,0.996183813006837,0.00381618699316267,0,2.91292,2.91292,2.94122,2.91292,2.97892,2.84728,2.84728,2.97892
155,0.064,0.29,0.4,59,0.490487644018563,2.31657,3,2,2,2,2,2,2,3,3,0.990786948176583,0.00921305182341651,0,2.78326,3.14486,3.14486,2.78326,3.14486,2.78326,2.49487,2.49487
156,0.0512,0.26,0.43,143.1,0.494329317871535,2.3222,2,2,2,2,2,3,3,3,3,0.978927504324579,0.0210724956754207,0,2.91292,2.91292,2.91292,2.91292,2.85312,2.85312,2.85312,2.85312
157,0.1472,0.43,0.57,135,0.485857149309044,2.33215,3,2,2,2,2,2,2,2,2,1,0,0,3.1593,3.12438,3.12438,3.1593,3.12438,2.41958,2.41958,2.41958
161,0.1344,0.41,0.63,51.3,0.477711540488196,2.59231,4,3,3,3,3,3,3,3,3,0,0.869186046511628,0.130813953488372,3.06542,3.06542,2.95641,2.81478,2.95641,2.81478,2.81478,2.81478
180,0.0448,0.24,0.35,158.2,0.479096503508871,2.52946,2,2,2,2,2,2,2,2,2,1,0,0,2.21562,2.08956,2.08956,2.21562,2.08956,2.21562,2.21562,2.08956
184,0.0704,0.3,0.56,111.8,0.490281755813993,2.3225,2,2,2,2,2,2,2,2,2,1,0,0,2.91292,2.91292,2.91292,2.61091,2.91292,2.61091,2.61091,2.91292
187,0.1728,0.47,0.49,125.5,0.489119748078522,2.36402,6,2,2,2,3,2,3,2,2,0.888960435000358,0.107605351649138,0.0034342133505044,3.1593,3.1593,3.1593,3.05084,2.57117,2.504,2.57117,2.57117
188,0.1536,0.44,0.29,163.3,0.488288442435417,2.35402,3,2,2,3,2,3,3,3,3,0.868596010950332,0.131403989049668,0,3.1593,3.1593,2.65721,3.1593,2.65721,2.65405,2.65405,2.65721
193,0.032,0.2,0.36,63.4,0.490564366288331,2.30192,2,2,2,2,2,2,2,2,2,1,0,0,2.91292,2.91292,2.91292,2.61091,2.91292,2.61091,2.61091,2.91292
199,0.0384,0.22,0.66,33.7,0.439868282037894,3.25663,3,3,1,1,3,2,3,2,2,0.884662418742357,0.0875329857758898,0.0278045954817532,2.504,2.36402,2.36402,2.504,2.57117,2.504,2.57117,2.57117
222,0.5312,0.82,0.41,107.4,0.481582749374313,3.58672,4,2,2,2,2,2,2,2,2,1,0,0,3.00513,3.00513,2.85234,3.00513,3.03226,3.00513,2.46601,2.46601
224,0.096,0.35,0.45,116.6,0.48864516964374,2.34228,3,3,3,3,3,3,3,3,3,0,1,0,3.14497,3.14497,3.14497,3.14497,2.93403,2.93403,2.93403,2.93403
234,0.2304,0.54,0.59,144.5,0.485862814259033,2.42895,4,3,3,3,2,3,2,2,2,0.762599340283094,0.237400659716906,0,3.14497,3.14497,2.93403,3.04594,2.93403,2.3381,2.3381,2.3381
239,0.4608,0.77,0.74,14,0.485453488717303,3.6283,4,3,2,2,2,3,2,2,3,0.877935014625662,0.122064985374338,0,3.05485,2.85668,2.85668,3.18053,3.08788,3.18053,3.18053,3.08788
249,0.5696,0.85,0.55,111,0.481484841221854,3.03811,2,3,3,3,3,3,3,3,3,0,1,0,2.94368,2.94368,2.94368,2.94368,2.60785,2.94368,2.60785,2.60785
253,0.2688,0.59,0.31,167.9,0.483349558635969,2.36938,3,2,2,2,2,2,2,2,2,1,0,0,2.30011,3.17261,3.17261,2.30011,2.3381,2.30011,2.3381,2.3381
255,0.1664,0.46,0.46,69.4,0.483766341895129,2.35641,3,2,3,3,2,3,2,2,2,0.988507319742783,0.0114926802572171,0,3.04578,3.04794,3.04794,3.04578,3.04794,2.3381,2.3381,2.3381
257,0.1664,0.46,0.55,119.7,0.450950339723663,2.98265,2,2,2,2,2,2,2,2,2,1,0,0,2.48534,2.48534,2.48534,2.48534,2.48534,2.48534,2.48534,2.48534
259,0.1344,0.41,0.37,159.4,0.481878311931265,2.34666,1,2,2,2,2,2,2,2,2,1,0,0,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381
261,0.0768,0.31,0.45,149,0.47270181452949,3.57792,3,3,2,2,3,2,3,3,2,0.753822702805697,0.246177297194303,0,2.60785,3.18053,3.18053,2.60785,3.18053,3.06042,3.06042,3.18053
267,0.0832,0.33,0.46,161.6,0.484885600323768,2.35085,1,2,2,2,2,2,2,2,2,1,0,0,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381,2.3381
275,0.4096,0.72,0.47,108.4,0.433651582613182,3.31611,5,2,2,2,2,2,2,3,3,0.890822784810127,0.109177215189873,0,2.37547,2.37547,3.05172,2.7063,3.05172,2.7063,3.16524,3.16046
291,0.1792,0.48,0.38,36.9,0.427634994173231,3.32345,6,2,2,3,3,3,3,3,3,0.149879797728592,0.850120202271408,0,2.7063,2.7063,3.16046,3.07689,2.22759,3.07689,3.07689,2.22759
293,0.0512,0.26,0.48,53.1,0.479945521479591,3.53769,3,3,2,2,3,2,2,2,2,0.991313494621832,0.00868650537816837,0,3.17616,2.86091,2.86091,3.17616,2.86091,2.35656,2.35656,2.86091
298,0.0384,0.22,0.45,135,0.454417993621643,2.44736,3,2,2,2,1,2,1,1,2,0.981584853542038,0,0.0184151464579617,3.18489,3.18489,3.18489,2.37562,3.18641,2.37562,2.37562,3.18641
300,0.096,0.35,0.45,26.6,0.44603020985338,2.41238,4,3,2,2,3,2,3,2,2,0.723163616017904,0.276836383982096,0,2.22759,3.17796,3.17796,2.22759,3.17796,3.13257,2.35656,2.35656
301,0.064,0.29,0.52,53.1,0.484524388555554,2.37562,6,3,2,2,3,2,2,3,3,0.787632400123061,0.20392915219971,0.00843844767722938,2.266,3.18489,3.18489,2.266,3.18489,3.18276,2.22495,2.22495
306,0.032,0.2,0.41,63.4,0.486346223638527,3.53199,1,2,2,2,2,2,2,2,2,1,0,0,2.86091,2.86091,2.86091,2.86091,2.86091,2.86091,2.86091,2.86091
312,0.064,0.29,0.62,63.4,0.459353111235642,2.88323,1,2,2,2,2,2,2,2,2,1,0,0,3.0372,3.0372,3.0372,3.0372,3.0372,3.0372,3.0372,3.0372
315,0.0512,0.26,0.43,36.9,0.489779715869821,3.46432,3,3,3,3,3,3,3,3,3,0,1,0,2.10415,2.22495,2.22495,2.10415,2.22495,2.10415,2.10415,2.22495
